Time,Temp (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip (in),Condition,average_measurement_time,elevation_m,intake_height_m,co2_ppm,co2_uncertainty,co2_SD_raw,co2_n_raw,co2_SD_minutes,co2_n_minutes,co2_min,co2_max,co2_flags
2018-01-22 20:53:00,55,33,43,CALM,0,0,29.33,0.0,Fair,2018-01-22T20:28:54Z,75,50,422.58,0.06,3.31,507.0,2.54,28.0,417.65,427.33,...
2018-01-22 21:53:00,51,32,48,NNE,3,0,29.33,0.0,Fair,2018-01-22T21:29:34Z,75,50,421.03,0.06,4.5,1030.0,3.65,56.0,417.03,437.06,...
2018-01-22 22:53:00,49,33,54,NNW,3,0,29.33,0.0,Fair,2018-01-22T22:29:30Z,75,50,422.46,0.07,3.84,1035.0,3.23,56.0,418.39,432.03,...
2018-01-22 23:53:00,48,30,50,CALM,0,0,29.33,0.0,Fair,2018-01-22T23:29:30Z,75,50,427.18,0.08,2.58,1037.0,2.42,56.0,423.42,438.92,...
2018-01-23 00:53:00,46,30,54,CALM,0,0,29.32,0.0,Fair,2018-01-23T00:29:30Z,75,50,427.4,0.08,3.54,1039.0,3.16,56.0,424.06,439.35,...
2018-01-23 01:53:00,46,28,50,CALM,0,0,29.32,0.0,Fair,2018-01-23T01:29:30Z,75,50,441.75,0.1,7.45,1043.0,7.35,56.0,428.25,457.47,...
2018-01-23 02:53:00,44,29,55,CALM,0,0,29.32,0.0,Fair,2018-01-23T02:29:30Z,75,50,453.97,0.13,9.11,1049.0,8.49,56.0,442.59,485.13,...
2018-01-23 03:53:00,44,28,53,CALM,0,0,29.31,0.0,Fair,2018-01-23T03:29:30Z,75,50,462.58,0.15,29.87,1057.0,30.02,56.0,436.64,527.21,...
2018-01-23 04:53:00,44,28,53,CALM,0,0,29.3,0.0,Fair,2018-01-23T04:29:30Z,75,50,489.75,0.21,13.73,1058.0,13.42,56.0,474.02,527.58,...
2018-01-23 05:53:00,43,29,58,CALM,0,0,29.3,0.0,Fair,2018-01-23T05:33:32Z,75,50,481.46,0.16,10.25,530.0,9.8,28.0,468.85,503.69,...
2018-01-23 06:53:00,43,29,58,CALM,0,0,29.31,0.0,Fair,2018-01-23T06:29:30Z,75,50,464.8,0.15,7.92,1060.0,7.58,56.0,452.53,477.39,...
2018-01-23 07:53:00,48,31,52,CALM,0,0,29.32,0.0,Fair,2018-01-23T07:29:30Z,75,50,444.23,0.11,8.43,1064.0,8.38,56.0,433.17,459.91,...
2018-01-23 08:53:00,56,29,36,CALM,0,0,29.33,0.0,Fair,2018-01-23T08:23:00Z,75,50,435.84,0.08,2.64,588.0,2.1,31.0,432.37,441.02,...
2018-01-23 09:53:00,62,26,25,CALM,0,0,29.35,0.0,Fair,2018-01-23T09:29:30Z,75,50,430.05,0.08,3.39,1007.0,3.32,53.0,423.95,436.77,...
2018-01-23 10:53:00,67,27,22,CALM,0,0,29.34,0.0,Fair,2018-01-23T10:29:53Z,75,50,436.48,0.09,8.65,1068.0,8.65,57.0,427.31,458.35,...
2018-01-23 11:53:00,70,25,18,E,3,0,29.32,0.0,Fair,2018-01-23T11:29:33Z,75,50,450.6,0.12,8.24,1014.0,7.71,56.0,428.17,460.49,...
2018-01-23 12:53:00,71,23,16,S,6,0,29.29,0.0,Fair,2018-01-23T12:29:33Z,75,50,447.83,0.11,9.52,1018.0,8.98,56.0,426.29,465.1,...
2018-01-23 13:53:00,73,24,16,SW,7,0,29.27,0.0,Fair,2018-01-23T13:29:33Z,75,50,454.74,0.13,23.35,1022.0,23.2,56.0,425.7,516.51,...
2018-01-23 14:53:00,73,23,15,W,9,0,29.27,0.0,Fair,2018-01-23T14:28:06Z,75,50,455.44,0.11,20.94,506.0,20.07,28.0,425.02,497.39,...
2018-01-23 15:53:00,73,24,16,W,7,0,29.27,0.0,Fair,2018-01-23T15:29:52Z,75,50,442.06,0.1,8.12,1037.0,7.61,56.0,430.04,459.73,...
2018-01-23 16:53:00,72,27,19,WSW,6,0,29.27,0.0,Partly Cloudy,2018-01-23T16:29:52Z,75,50,437.88,0.09,8.08,1039.0,7.88,56.0,425.09,456.57,...
2018-01-23 17:53:00,67,28,23,SE,6,0,29.28,0.0,Fair,2018-01-23T17:29:25Z,75,50,426.67,0.07,4.72,1042.0,4.33,56.0,418.35,436.03,...
2018-01-23 18:53:00,63,31,30,CALM,0,0,29.29,0.0,Fair,2018-01-23T18:29:30Z,75,50,418.73,0.06,2.91,1046.0,2.5,56.0,414.39,425.87,...
2018-01-23 19:53:00,59,33,38,WNW,3,0,29.3,0.0,Fair,2018-01-23T19:29:30Z,75,50,416.77,0.06,2.41,1044.0,1.9,56.0,414.17,422.4,...
2018-01-23 20:53:00,57,31,37,NW,5,0,29.31,0.0,Fair,2018-01-23T20:29:30Z,75,50,418.51,0.06,3.81,1047.0,3.35,56.0,413.02,427.39,...
2018-01-23 21:53:00,58,28,32,NNW,7,0,29.31,0.0,Fair,2018-01-23T21:29:30Z,75,50,418.26,0.06,2.78,1050.0,2.31,56.0,414.05,423.68,...
2018-01-23 22:53:00,56,27,33,N,3,0,29.32,0.0,Fair,2018-01-23T22:29:30Z,75,50,425.03,0.07,7.84,1056.0,7.49,56.0,414.49,446.08,...
2018-01-23 23:53:00,56,27,33,CALM,0,0,29.31,0.0,Fair,2018-01-23T23:32:27Z,75,50,436.75,0.08,12.55,528.0,12.55,28.0,422.35,453.35,...
2018-01-24 00:53:00,55,27,34,NE,3,0,29.3,0.0,Fair,2018-01-24T00:29:30Z,75,50,425.16,0.07,2.62,1058.0,2.32,56.0,421.74,433.36,...
2018-01-24 01:53:00,52,30,43,CALM,0,0,29.29,0.0,Fair,2018-01-24T01:29:30Z,75,50,435.67,0.09,6.57,1058.0,6.39,56.0,426.16,445.81,...
2018-01-24 02:53:00,50,30,46,CALM,0,0,29.28,0.0,Fair,2018-01-24T02:22:00Z,75,50,444.27,0.1,4.83,622.0,4.59,33.0,436.21,456.02,...
2018-01-24 03:53:00,49,28,44,CALM,0,0,29.27,0.0,Fair,2018-01-24T03:29:30Z,75,50,485.01,0.19,13.96,961.0,12.99,51.0,456.14,508.6,...
2018-01-24 04:53:00,47,30,52,NNW,3,0,29.28,0.0,Fair,2018-01-24T04:29:30Z,75,50,471.67,0.17,12.36,1059.0,11.9,56.0,449.47,510.71,...
2018-01-24 05:53:00,47,29,50,CALM,0,0,29.29,0.0,Fair,2018-01-24T05:30:04Z,75,50,462.88,0.15,9.9,1034.0,9.19,56.0,437.46,481.63,...
2018-01-24 06:53:00,47,29,50,VAR,3,0,29.29,0.0,Fair,2018-01-24T06:29:41Z,75,50,438.89,0.09,4.69,1013.0,4.11,56.0,430.57,447.44,...
2018-01-24 07:53:00,50,30,46,NNE,3,0,29.31,0.0,Fair,2018-01-24T07:29:41Z,75,50,426.37,0.07,3.4,1021.0,2.95,56.0,421.65,433.66,...
2018-01-24 08:53:00,59,29,32,CALM,0,0,29.33,0.0,Fair,2018-01-24T08:26:32Z,75,50,423.26,0.06,0.58,533.0,0.44,29.0,422.37,424.06,...
2018-01-24 09:53:00,65,22,19,CALM,0,0,29.33,0.0,Fair,2018-01-24T09:29:03Z,75,50,420.63,0.06,1.43,1032.0,1.42,56.0,418.35,423.98,...
2018-01-24 10:53:00,69,23,18,CALM,0,0,29.32,0.0,Fair,2018-01-24T10:29:03Z,75,50,418.63,0.06,1.13,1036.0,1.07,56.0,416.91,420.63,...
2018-01-24 11:53:00,70,22,16,S,5,0,29.28,0.0,Fair,2018-01-24T11:29:03Z,75,50,420.57,0.06,0.89,1043.0,0.71,56.0,418.98,422.1,...
2018-01-24 12:53:00,72,19,13,SSE,5,0,29.24,0.0,Partly Cloudy,2018-01-24T12:29:03Z,75,50,420.34,0.06,1.54,1044.0,1.28,56.0,417.32,422.96,...
2018-01-24 13:53:00,73,17,12,SE,9,0,29.21,0.0,Fair,2018-01-24T13:29:01Z,75,50,430.21,0.08,9.35,1049.0,8.95,56.0,419.58,459.44,...
2018-01-24 14:53:00,73,14,11,S,7,0,29.19,0.0,Fair,2018-01-24T14:29:30Z,75,50,448.3,0.12,10.45,1051.0,10.11,56.0,427.43,470.28,...
2018-01-24 15:53:00,73,16,11,SSW,8,0,29.2,0.0,Fair,2018-01-24T15:29:30Z,75,50,460.86,0.15,7.91,1055.0,7.47,56.0,447.93,475.48,...
2018-01-24 16:53:00,69,21,16,S,6,0,29.19,0.0,Partly Cloudy,2018-01-24T16:29:30Z,75,50,462.32,0.15,9.47,1061.0,9.08,56.0,451.31,484.47,...
2018-01-24 17:53:00,65,26,23,SSE,3,0,29.2,0.0,Partly Cloudy,2018-01-24T17:31:30Z,75,50,446.9,0.1,5.69,531.0,5.36,28.0,437.47,457.47,...
2018-01-24 18:53:00,62,25,24,CALM,0,0,29.2,0.0,Partly Cloudy,2018-01-24T18:29:30Z,75,50,435.18,0.09,6.18,1067.0,5.95,56.0,424.31,451.3,...
2018-01-24 19:53:00,58,30,35,CALM,0,0,29.19,0.0,Partly Cloudy,2018-01-24T19:29:30Z,75,50,425.79,0.07,4.57,1067.0,4.3,56.0,417.87,436.01,...
2018-01-24 20:53:00,56,29,36,WNW,5,0,29.2,0.0,Fair,2018-01-24T20:21:30Z,75,50,422.34,0.06,4.47,646.0,3.98,34.0,417.58,438.29,...
2018-01-24 21:53:00,56,28,34,NW,5,0,29.21,0.0,Partly Cloudy,2018-01-24T21:29:56Z,75,50,421.38,0.06,3.77,956.0,3.36,51.0,416.53,429.84,...
2018-01-24 22:53:00,53,30,41,NNW,5,0,29.21,0.0,Partly Cloudy,2018-01-24T22:29:45Z,75,50,423.52,0.07,4.12,1013.0,3.78,56.0,418.4,438.21,...
2018-01-24 23:53:00,51,33,50,NNW,3,0,29.21,0.0,Partly Cloudy,2018-01-24T23:29:45Z,75,50,432.6,0.08,6.72,1011.0,6.22,56.0,421.84,447.61,...
2018-01-25 00:53:00,51,33,50,ENE,3,0,29.19,0.0,Fair,2018-01-25T00:29:45Z,75,50,436.15,0.09,3.51,1018.0,2.93,56.0,431.17,444.94,...
2018-01-25 01:53:00,47,32,56,CALM,0,0,29.2,0.0,Fair,2018-01-25T01:29:45Z,75,50,451.53,0.12,7.34,1020.0,6.72,56.0,442.23,475.83,...
2018-01-25 02:53:00,46,33,61,N,3,0,29.19,0.0,Fair,2018-01-25T02:26:07Z,75,50,473.39,0.14,12.26,532.0,11.1,29.0,453.98,498.3,...
2018-01-25 03:53:00,45,32,60,CALM,0,0,29.19,0.0,Fair,2018-01-25T03:29:07Z,75,50,454.96,0.13,7.15,1029.0,7.06,56.0,447.2,473.16,...
2018-01-25 04:53:00,45,32,60,SW,5,0,29.18,0.0,Fair,2018-01-25T04:29:07Z,75,50,497.19,0.22,16.97,1032.0,17.19,56.0,458.15,530.31,...
2018-01-25 05:53:00,44,31,60,NW,5,0,29.21,0.0,Fair,2018-01-25T05:29:07Z,75,50,502.51,0.23,13.21,1037.0,12.95,56.0,482.76,535.94,...
2018-01-25 06:53:00,47,32,56,CALM,0,0,29.22,0.0,Cloudy,2018-01-25T06:28:51Z,75,50,492.52,0.21,13.96,1045.0,13.97,56.0,469.11,520.73,...
2018-01-25 07:53:00,47,35,63,SSW,3,0,29.23,0.0,Mostly Cloudy,2018-01-25T07:29:30Z,75,50,475.59,0.18,7.3,1054.0,7.22,56.0,464.06,502.95,...
2018-01-25 08:53:00,52,35,53,CALM,0,0,29.25,0.0,Cloudy,2018-01-25T08:29:30Z,75,50,470.0,0.17,4.3,1057.0,4.1,56.0,461.85,476.88,...
2018-01-25 09:53:00,54,44,69,ESE,7,0,29.25,0.0,Mostly Cloudy,2018-01-25T09:29:30Z,75,50,467.73,0.16,6.62,1061.0,6.55,56.0,458.88,487.41,...
2018-01-25 10:53:00,58,49,72,S,3,0,29.25,0.0,Cloudy,2018-01-25T10:29:30Z,75,50,460.87,0.15,3.3,1063.0,3.21,56.0,455.43,467.56,...
2018-01-25 11:53:00,58,48,70,ESE,8,0,29.22,0.0,Mostly Cloudy,2018-01-25T11:31:00Z,75,50,466.15,0.13,7.42,532.0,7.45,28.0,452.5,477.11,...
2018-01-25 12:53:00,60,49,67,S,12,0,29.2,0.0,Mostly Cloudy,2018-01-25T12:29:30Z,75,50,458.57,0.14,9.69,1072.0,9.42,56.0,438.6,471.76,...
2018-01-25 13:53:00,60,47,62,SSW,12,0,29.18,0.0,Fair,2018-01-25T13:29:30Z,75,50,459.12,0.14,8.75,1073.0,8.11,56.0,443.15,481.73,...
2018-01-25 14:53:00,60,48,64,S,8,0,29.18,0.0,Partly Cloudy,2018-01-25T14:21:00Z,75,50,468.14,0.15,11.38,672.0,10.71,35.0,447.64,492.22,...
2018-01-25 15:53:00,59,44,58,S,9,0,29.19,0.0,Partly Cloudy,2018-01-25T15:29:57Z,75,50,485.18,0.18,12.73,946.0,11.77,50.0,450.95,501.89,...
2018-01-25 16:53:00,59,40,49,SSE,9,0,29.2,0.0,Partly Cloudy,2018-01-25T16:29:48Z,75,50,500.44,0.23,9.12,1041.0,8.85,57.0,469.04,515.42,...
2018-01-25 17:53:00,58,39,49,E,3,0,29.22,0.0,Cloudy,2018-01-25T17:29:48Z,75,50,460.95,0.14,9.92,1028.0,9.79,56.0,445.36,478.07,...
2018-01-25 18:53:00,57,34,42,NW,5,0,29.23,0.0,Fair,2018-01-25T18:29:48Z,75,50,447.47,0.11,5.3,1033.0,4.94,56.0,436.75,458.08,...
2018-01-25 19:53:00,56,29,36,N,13,0,29.24,0.0,Fair,2018-01-25T19:29:48Z,75,50,440.72,0.1,3.78,1036.0,3.51,56.0,435.78,454.95,...
2018-01-25 20:53:00,55,22,28,NNW,13,0,29.25,0.0,Fair,2018-01-25T20:25:41Z,75,50,445.67,0.1,7.89,538.0,7.84,29.0,420.11,462.19,...
2018-01-25 21:53:00,55,26,33,NNW,12,0,29.28,0.0,Fair,2018-01-25T21:29:11Z,75,50,421.17,0.06,5.16,1043.0,4.89,56.0,414.61,434.59,...
2018-01-25 22:53:00,53,29,40,NNW,16,0,29.3,0.0,Partly Cloudy,2018-01-25T22:29:11Z,75,50,416.8,0.06,3.08,1049.0,2.56,56.0,412.98,423.02,...
2018-01-25 23:53:00,52,31,45,NNW,12,0,29.29,0.0,Partly Cloudy,2018-01-25T23:28:54Z,75,50,419.23,0.06,3.19,1051.0,2.94,56.0,414.77,428.47,...
2018-01-26 00:53:00,52,31,45,NNW,17,0,29.28,0.0,Partly Cloudy,2018-01-26T00:29:30Z,75,50,424.37,0.07,6.36,1055.0,5.66,56.0,417.93,443.0,...
2018-01-26 01:53:00,52,31,45,NW,8,0,29.28,0.0,Partly Cloudy,2018-01-26T01:29:30Z,75,50,424.86,0.07,4.68,1056.0,3.91,56.0,420.32,436.82,...
2018-01-26 02:53:00,50,32,50,W,14,0,29.28,0.0,Fair,2018-01-26T02:29:30Z,75,50,435.65,0.09,5.08,1061.0,4.43,56.0,429.22,448.31,...
2018-01-26 03:53:00,50,31,48,NNW,6,0,29.29,0.0,Fair,2018-01-26T03:29:30Z,75,50,444.61,0.11,4.72,1064.0,4.21,56.0,435.91,453.1,...
2018-01-26 04:53:00,47,30,52,CALM,0,0,29.3,0.0,Fair,2018-01-26T04:29:30Z,75,50,443.24,0.11,4.93,1071.0,4.54,56.0,434.5,453.37,...
2018-01-26 05:53:00,43,31,62,CALM,0,0,29.33,0.0,Fair,2018-01-26T05:30:18Z,75,50,455.09,0.11,6.72,516.0,5.69,27.0,445.12,466.36,...
2018-01-26 06:53:00,43,34,71,CALM,0,0,29.34,0.0,Fair,2018-01-26T06:29:30Z,75,50,446.74,0.11,9.07,1071.0,8.62,56.0,430.31,469.82,...
2018-01-26 07:53:00,47,36,66,CALM,0,0,29.35,0.0,Fair,2018-01-26T07:29:30Z,75,50,447.86,0.12,5.55,1071.0,5.12,56.0,439.18,459.39,...
2018-01-26 08:53:00,51,35,54,CALM,0,0,29.38,0.0,Fair,2018-01-26T08:20:00Z,75,50,441.8,0.1,7.67,708.0,7.56,37.0,422.1,452.71,...
2018-01-26 09:53:00,54,42,64,SE,5,0,29.39,0.0,Fair,2018-01-26T09:29:30Z,75,50,435.0,0.08,8.13,899.0,8.04,47.0,420.56,445.81,...
2018-01-26 10:53:00,58,33,39,CALM,0,0,29.39,0.0,Fair,2018-01-26T10:30:11Z,75,50,446.36,0.11,4.29,1088.0,4.19,59.0,435.17,456.19,...
2018-01-26 11:53:00,60,31,33,VAR,5,0,29.36,0.0,Fair,2018-01-26T11:30:12Z,75,50,437.85,0.1,5.79,1067.0,5.66,57.0,429.12,454.85,...
2018-01-26 12:53:00,63,32,31,SW,3,0,29.33,0.0,Fair,2018-01-26T12:29:56Z,75,50,445.27,0.11,5.21,1025.0,4.97,56.0,436.02,453.03,...
2018-01-26 13:53:00,65,26,23,VAR,3,0,29.32,0.0,Fair,2018-01-26T13:29:56Z,75,50,454.96,0.13,3.47,1028.0,2.89,56.0,448.9,460.15,...
2018-01-26 14:53:00,67,23,19,VAR,5,0,29.32,0.0,Fair,2018-01-26T14:24:50Z,75,50,459.63,0.11,4.03,516.0,3.8,28.0,454.06,466.45,...
2018-01-26 15:53:00,67,22,18,SSW,5,0,29.31,0.0,Fair,2018-01-26T15:29:18Z,75,50,474.83,0.17,6.11,1034.0,4.65,56.0,462.78,485.83,...
2018-01-26 16:53:00,64,31,29,S,6,0,29.31,0.0,Fair,2018-01-26T16:29:18Z,75,50,466.16,0.15,11.08,1036.0,10.99,56.0,450.23,487.08,...
2018-01-26 17:53:00,60,34,38,CALM,0,0,29.33,0.0,Fair,2018-01-26T17:29:18Z,75,50,442.94,0.1,8.14,1044.0,8.09,56.0,424.77,457.56,...
2018-01-26 18:53:00,58,36,44,CALM,0,0,29.33,0.0,Partly Cloudy,2018-01-26T18:29:04Z,75,50,424.18,0.07,2.82,1052.0,2.5,56.0,420.83,431.03,...
2018-01-26 19:53:00,55,37,51,CALM,0,0,29.33,0.0,Partly Cloudy,2018-01-26T19:29:30Z,75,50,425.07,0.07,2.69,1054.0,2.34,56.0,421.2,430.49,...
2018-01-26 20:53:00,56,25,30,NNW,8,0,29.36,0.0,Partly Cloudy,2018-01-26T20:29:30Z,75,50,423.79,0.07,2.29,1057.0,2.23,56.0,421.28,430.15,...
2018-01-26 21:53:00,53,26,35,CALM,0,0,29.36,0.0,Fair,2018-01-26T21:29:30Z,75,50,423.2,0.07,4.68,1058.0,4.19,56.0,418.07,435.0,...
2018-01-26 22:53:00,53,22,30,W,7,0,29.36,0.0,Fair,2018-01-26T22:29:30Z,75,50,426.19,0.07,3.49,1060.0,3.02,56.0,423.04,440.3,...
2018-01-26 23:53:00,50,28,43,CALM,0,0,29.36,0.0,Fair,2018-01-26T23:29:30Z,75,50,428.64,0.07,4.21,532.0,3.6,28.0,422.43,436.78,...
2018-01-27 00:53:00,47,29,50,NNW,3,0,29.36,0.0,Fair,2018-01-27T00:29:30Z,75,50,428.24,0.08,4.69,1063.0,3.93,56.0,422.55,442.46,...
2018-01-27 01:53:00,50,23,35,CALM,0,0,29.36,0.0,Fair,2018-01-27T01:29:30Z,75,50,445.23,0.11,6.67,1062.0,6.55,56.0,427.59,455.44,...
2018-01-27 02:53:00,46,28,50,CALM,0,0,29.35,0.0,Fair,2018-01-27T02:20:07Z,75,50,449.37,0.12,4.74,734.0,4.73,40.0,441.54,457.81,...
2018-01-27 03:53:00,47,24,41,SW,5,0,29.34,0.0,Fair,2018-01-27T03:29:31Z,75,50,469.01,0.14,18.94,838.0,18.92,46.0,449.54,512.21,...
2018-01-27 04:53:00,47,24,41,CALM,0,0,29.34,0.0,Partly Cloudy,2018-01-27T04:29:03Z,75,50,497.6,0.22,11.46,1018.0,11.41,56.0,478.26,526.25,...
2018-01-27 05:53:00,45,25,46,NE,3,0,29.35,0.0,Fair,2018-01-27T05:29:03Z,75,50,476.02,0.17,7.51,1024.0,7.38,56.0,462.91,491.91,...
2018-01-27 06:53:00,44,27,51,CALM,0,0,29.37,0.0,Fair,2018-01-27T06:29:03Z,75,50,464.34,0.15,6.71,1030.0,6.53,56.0,451.87,477.27,...
2018-01-27 07:53:00,50,22,33,NNW,6,0,29.37,0.0,Fair,2018-01-27T07:29:03Z,75,50,459.36,0.14,7.11,1035.0,6.81,56.0,448.27,474.96,...
2018-01-27 08:53:00,57,22,26,CALM,0,0,29.38,0.0,Fair,2018-01-27T08:23:50Z,75,50,453.04,0.1,6.4,530.0,5.71,29.0,444.8,464.61,...
2018-01-27 09:53:00,61,19,20,SE,5,0,29.4,0.0,Fair,2018-01-27T09:29:02Z,75,50,445.85,0.11,8.09,1025.0,7.7,55.0,431.36,469.8,...
2018-01-27 10:53:00,64,21,19,SSE,6,0,29.38,0.0,Fair,2018-01-27T10:29:05Z,75,50,426.99,0.07,3.75,1048.0,3.64,56.0,421.43,435.03,...
2018-01-27 11:53:00,68,21,17,SE,6,0,29.34,0.0,Fair,2018-01-27T11:29:30Z,75,50,441.37,0.1,11.7,1049.0,11.68,56.0,423.39,456.52,...
2018-01-27 12:53:00,69,21,16,ESE,7,0,29.33,0.0,Fair,2018-01-27T12:29:30Z,75,50,462.63,0.15,5.29,1050.0,5.21,56.0,453.25,471.01,...
2018-01-27 13:53:00,72,22,15,VAR,5,0,29.32,0.0,Fair,2018-01-27T13:29:30Z,75,50,465.86,0.16,2.18,1054.0,1.94,56.0,463.07,471.94,...
2018-01-27 14:53:00,72,22,15,ESE,7,0,29.31,0.0,Fair,2018-01-27T14:29:30Z,75,50,469.37,0.16,7.25,1061.0,6.9,56.0,460.84,492.16,...
2018-01-27 15:53:00,72,22,15,ESE,5,0,29.31,0.0,Fair,2018-01-27T15:29:30Z,75,50,468.67,0.16,9.86,1067.0,9.11,56.0,454.05,491.09,...
2018-01-27 16:53:00,71,21,15,SE,6,0,29.31,0.0,Partly Cloudy,2018-01-27T16:29:30Z,75,50,458.55,0.14,15.73,1069.0,14.45,56.0,428.31,490.96,...
2018-01-27 17:53:00,67,25,21,CALM,0,0,29.32,0.0,Partly Cloudy,2018-01-27T17:28:41Z,75,50,425.21,0.06,5.49,517.0,5.43,27.0,418.53,441.07,...
2018-01-27 18:53:00,63,28,27,CALM,0,0,29.32,0.0,Fair,2018-01-27T18:29:30Z,75,50,420.03,0.06,1.91,1071.0,1.85,56.0,416.65,424.63,...
2018-01-27 19:53:00,59,28,31,CALM,0,0,29.32,0.0,Fair,2018-01-27T19:29:30Z,75,50,416.92,0.06,3.2,1067.0,3.14,56.0,413.13,424.65,...
2018-01-27 20:53:00,60,27,28,CALM,0,0,29.32,0.0,Fair,2018-01-27T20:20:30Z,75,50,415.98,0.06,1.67,761.0,1.53,40.0,413.11,418.34,...
2018-01-27 21:53:00,59,24,26,CALM,0,0,29.33,0.0,Fair,2018-01-27T21:30:30Z,75,50,418.33,0.06,1.54,855.0,1.43,45.0,415.7,422.15,...
2018-01-27 22:53:00,56,26,32,N,6,0,29.34,0.0,Fair,2018-01-27T22:29:49Z,75,50,416.34,0.06,1.98,1038.0,1.84,56.0,412.47,420.95,...
2018-01-27 23:53:00,56,27,33,NW,3,0,29.34,0.0,Fair,2018-01-27T23:29:11Z,75,50,415.06,0.05,1.58,1014.0,1.45,56.0,412.19,419.67,...
2018-01-28 00:53:00,55,27,34,W,7,0,29.34,0.0,Fair,2018-01-28T00:29:11Z,75,50,420.12,0.06,4.27,1020.0,4.19,56.0,413.23,426.03,...
2018-01-28 01:53:00,64,28,26,SE,3,0,29.33,0.0,Fair,2018-01-28T01:29:11Z,75,50,431.17,0.08,4.06,1026.0,4.08,56.0,425.22,438.58,...
2018-01-28 02:53:00,69,29,22,W,7,0,29.32,0.0,Partly Cloudy,2018-01-28T02:23:02Z,75,50,443.33,0.09,14.07,561.0,13.8,31.0,432.79,481.82,...
2018-01-28 03:53:00,66,29,25,WNW,5,0,29.31,0.0,Fair,2018-01-28T03:29:30Z,75,50,472.33,0.16,17.46,973.0,16.84,53.0,438.81,500.97,...
2018-01-28 04:53:00,69,30,23,SSW,8,0,29.32,0.0,Fair,2018-01-28T04:29:30Z,75,50,490.35,0.2,26.85,1036.0,26.76,56.0,439.65,536.82,...
2018-01-28 05:53:00,70,29,22,NNW,6,0,29.32,0.0,Fair,2018-01-28T05:29:30Z,75,50,461.75,0.14,11.65,1040.0,11.25,56.0,444.12,491.82,...
2018-01-28 06:53:00,73,28,19,NNE,20,28,29.33,0.0,Fair,2018-01-28T06:29:08Z,75,50,456.59,0.13,16.37,1043.0,15.6,56.0,425.43,491.49,...
2018-01-28 07:53:00,74,28,18,N,10,18,29.35,0.0,Fair,2018-01-28T07:29:30Z,75,50,443.3,0.11,14.74,1052.0,14.48,56.0,421.34,494.39,...
2018-01-28 08:53:00,76,28,17,NE,17,24,29.35,0.0,Fair,2018-01-28T08:29:30Z,75,50,440.31,0.1,12.33,1060.0,11.67,56.0,420.81,471.71,...
2018-01-28 09:53:00,79,26,14,NE,10,30,29.37,0.0,Fair,2018-01-28T09:29:30Z,75,50,435.11,0.09,5.67,1060.0,4.99,56.0,424.03,449.68,...
2018-01-28 10:53:00,81,28,14,N,16,25,29.36,0.0,Fair,2018-01-28T10:29:30Z,75,50,431.18,0.08,5.47,1063.0,5.3,56.0,424.05,443.82,...
2018-01-28 11:53:00,84,27,13,NE,18,29,29.33,0.0,Fair,2018-01-28T11:28:00Z,75,50,427.65,0.07,5.53,533.0,5.49,28.0,417.95,436.15,...
2018-01-28 12:53:00,85,26,12,NNE,18,28,29.3,0.0,Fair,2018-01-28T12:29:30Z,75,50,425.63,0.07,4.54,1075.0,4.12,56.0,417.49,432.52,...
2018-01-28 13:53:00,86,26,11,NE,16,23,29.28,0.0,Fair,2018-01-28T13:29:30Z,75,50,421.25,0.06,2.77,1072.0,2.57,56.0,416.64,427.94,...
2018-01-28 14:53:00,84,27,13,NNE,21,26,29.28,0.0,Fair / Windy,2018-01-28T14:21:00Z,75,50,421.22,0.06,3.38,787.0,3.17,41.0,415.99,426.53,...
2018-01-28 15:53:00,83,27,13,NNE,20,26,29.28,0.0,Fair,2018-01-28T15:31:06Z,75,50,413.11,0.05,0.41,843.0,0.33,46.0,412.3,413.65,...
2018-01-28 16:53:00,80,26,14,N,23,30,29.28,0.0,Fair / Windy,2018-01-28T16:29:15Z,75,50,411.69,0.05,0.47,1025.0,0.4,56.0,411.09,412.68,...
2018-01-28 17:53:00,76,27,16,NNW,16,25,29.29,0.0,Fair,2018-01-28T17:29:15Z,75,50,411.46,0.05,0.42,1028.0,0.32,56.0,410.62,412.03,...
2018-01-28 18:53:00,77,23,13,N,22,29,29.29,0.0,Fair / Windy,2018-01-28T18:29:15Z,75,50,411.21,0.05,0.39,1031.0,0.28,56.0,410.52,411.77,...
2018-01-28 19:53:00,77,22,13,N,15,0,29.3,0.0,Fair,2018-01-28T19:29:15Z,75,50,411.37,0.05,0.57,1034.0,0.48,56.0,410.62,412.73,...
2018-01-28 20:53:00,75,22,14,N,18,0,29.3,0.0,Fair,2018-01-28T20:22:39Z,75,50,411.38,0.05,0.64,584.0,0.49,32.0,410.5,412.55,...
2018-01-28 21:53:00,74,22,14,NNW,12,0,29.31,0.0,Fair,2018-01-28T21:29:33Z,75,50,411.61,0.05,0.82,965.0,0.68,52.0,410.54,413.88,...
2018-01-28 22:53:00,73,21,14,NW,5,0,29.31,0.0,Fair,2018-01-28T22:29:33Z,75,50,411.72,0.05,0.81,1045.0,0.63,56.0,410.62,413.98,...
2018-01-28 23:53:00,76,18,11,VAR,5,0,29.31,0.0,Fair,2018-01-28T23:29:30Z,75,50,411.89,0.05,0.91,1051.0,0.76,56.0,410.55,413.85,...
